step,train_loss,valid_loss,total_steps,full_valid_loss,train_mean_token_accuracy,valid_mean_token_accuracy,full_valid_mean_token_accuracy
453,0.024003999307751656,,549,,0.9910314083099365,,
452,0.025783700868487358,,549,,0.9910714030265808,,
451,5.465497088152915e-05,,549,,1.0,,
450,0.021640218794345856,0.1231227968840321,549,,0.9978308081626892,0.9820627802690582,
449,0.002363360021263361,,549,,1.0,,
448,0.0783093050122261,,549,,0.9820627570152283,,
447,0.0059992242604494095,,549,,0.9977220892906189,,
446,0.016195246949791908,,549,,0.9977973699569702,,
445,0.0440833680331707,,549,,0.9844789505004883,,
444,0.011126220226287842,,549,,0.9955056309700012,,
443,0.008508347906172276,,549,,0.9955056309700012,,
442,0.0010424456559121609,,549,,1.0,,
441,0.010570656508207321,,549,,0.9955947399139404,,
440,0.04146827384829521,0.007441734519240033,549,,0.9888392686843872,0.9977578475336323,
439,0.0008349716663360596,,549,,1.0,,
438,0.0019450975814834237,,549,,0.997826099395752,,
437,0.024386249482631683,,549,,0.993228018283844,,
436,0.030368568375706673,,549,,0.991150438785553,,
435,6.80458324495703e-05,,549,,1.0,,
434,0.009356736205518246,,549,,0.9977375268936157,,
433,6.679987563984469e-05,,549,,1.0,,
432,0.00013317857519723475,,549,,1.0,,
431,0.00012180693738628179,,549,,1.0,,
430,0.025687500834465027,0.0033271599248423326,549,,0.9910913109779358,0.9977324263038548,
429,0.00010343990288674831,,549,,1.0,,
428,0.0072034732438623905,,549,,1.0,,
427,9.592536662239581e-05,,549,,1.0,,
426,0.0002519342233426869,,549,,1.0,,
425,9.816685633268207e-05,,549,,1.0,,
424,7.676758104935288e-05,,549,,1.0,,
423,0.02376929298043251,,549,,0.9955257177352905,,
422,0.010377091355621815,,549,,0.9955056309700012,,
421,0.0004575733619276434,,549,,1.0,,
420,0.0004490899736993015,0.04754466381701794,549,,1.0,0.9868131868131869,
419,0.00016236252849921584,,549,,1.0,,
418,0.11875036358833313,,549,,0.9617977738380432,,
417,0.014819427393376827,,549,,0.9977426528930664,,
416,0.05366816371679306,,549,,0.9841986298561096,,
415,0.0019793950486928225,,549,,1.0,,
414,0.002237595384940505,,549,,0.9977777600288391,,
413,0.0008804889512248337,,549,,1.0,,
412,0.01370718888938427,,549,,0.9977728128433228,,
411,0.042709410190582275,,549,,0.9865168333053589,,
410,0.03470595180988312,0.02011640848976017,549,,0.9890590906143188,0.9977827050997783,
409,0.03802531957626343,,549,,0.9889135360717773,,
408,0.0466996431350708,,549,,0.9868995547294617,,
407,0.014204980805516243,,549,,0.9955654144287109,,
406,0.031318873167037964,,549,,0.9933035969734192,,
405,0.0001764833286870271,,549,,1.0,,
404,0.03168134763836861,,549,,0.9889624714851379,,
403,0.0011228093644604087,,549,,1.0,,
402,0.012559643015265465,,549,,0.9955947399139404,,
401,0.007267083507031202,,549,,0.9977678656578064,,
400,0.027784030884504318,0.021240310838865014,549,,0.9910112619400024,0.9933184855233853,
399,0.032769158482551575,,549,,0.9910112619400024,,
398,0.001310646766796708,,549,,1.0,,
397,0.00010609097080305219,,549,,1.0,,
396,0.08556385338306427,,549,,0.9778761267662048,,
395,0.021365219727158546,,549,,0.9909706711769104,,
394,0.0037765330635011196,,549,,0.997732400894165,,
393,0.00018771277973428369,,549,,1.0,,
392,0.011686996556818485,,549,,0.9955157041549683,,
391,0.0002853265032172203,,549,,1.0,,
390,0.012026017531752586,0.02664597688523014,549,,0.9954954981803894,0.9977876106194691,
389,0.03967945650219917,,549,,0.9911699891090393,,
388,0.017733965069055557,,549,,0.9955257177352905,,
387,0.004514254629611969,,549,,0.9977628588676453,,
386,0.0019241048721596599,,549,,1.0,,
385,0.000861673557665199,,549,,1.0,,
384,0.140572190284729,,549,,0.969565212726593,,
383,0.00014558715338353068,,549,,1.0,,
382,0.005731264594942331,,549,,0.9977477192878723,,
381,0.048883792012929916,,549,,0.9932584166526794,,
380,0.02454916574060917,0.017013332187729394,549,,0.9911894202232361,0.9977628635346756,
379,0.04478035122156143,,549,,0.9889135360717773,,
378,0.006241519935429096,,549,,0.9955752491950989,,
377,0.011767841875553131,,549,,0.9955257177352905,,
376,0.035324063152074814,,549,,0.9889135360717773,,
375,0.012099122628569603,,549,,0.9977527856826782,,
374,0.015438036993145943,,549,,0.9955056309700012,,
373,0.0051012490876019,,549,,0.9977426528930664,,
372,0.0010741809383034706,,549,,1.0,,
371,0.0028555679600685835,,549,,0.9977777600288391,,
370,7.924549572635442e-05,0.011073074842754164,549,,1.0,0.9978070175438597,
369,0.022626066580414772,,549,,0.9956896305084229,,
368,0.004381644073873758,,549,,0.9977678656578064,,
367,0.0271432027220726,,549,,0.9912472367286682,,
366,0.007407463155686855,,549,0.03245568272124116,0.997732400894165,,0.6524773203070482
365,0.1050199493765831,,549,,0.9778761267662048,,
364,0.0011619968572631478,,549,,1.0,,
363,0.023202089592814445,,549,,0.9932885766029358,,
362,0.0007401966722682118,,549,,1.0,,
361,0.02563117817044258,,549,,0.9911894202232361,,
360,0.004095987882465124,0.0003687740711683638,549,,0.9977272748947144,1.0,
359,0.0004949105787090957,,549,,1.0,,
358,0.012759902514517307,,549,,0.9977678656578064,,
357,0.051878996193408966,,549,,0.9866369962692261,,
356,0.034001391381025314,,549,,0.9866071343421936,,
355,0.03336683660745621,,549,,0.9864864945411682,,
354,0.036040399223566055,,549,,0.9911894202232361,,
353,0.04804015904664993,,549,,0.9867549538612366,,
352,0.006919778883457184,,549,,0.9977426528930664,,
351,0.016862105578184128,,549,,0.9932584166526794,,
350,0.05166652053594589,0.028506522168077017,549,,0.9911699891090393,0.991130820399113,
349,0.023715190589427948,,549,,0.9954954981803894,,
348,0.017535215243697166,,549,,0.9955257177352905,,
347,0.027239011600613594,,549,,0.9956521987915039,,
346,0.016653528437018394,,549,,0.9955752491950989,,
345,0.05370726436376572,,549,,0.9868708848953247,,
344,0.0008646632777526975,,549,,1.0,,
343,0.0005885976133868098,,549,,1.0,,
342,0.006082951556891203,,549,,0.9977477192878723,,
341,0.02050134539604187,,549,,0.9977426528930664,,
340,0.0007230659830383956,0.06512899356038046,549,,1.0,0.984304932735426,
339,0.14506936073303223,,549,,0.969565212726593,,
338,0.013492871075868607,,549,,0.9977527856826782,,
337,0.0015353609342128038,,549,,1.0,,
336,0.00039055943489074707,,549,,1.0,,
335,0.018857425078749657,,549,,0.9955157041549683,,
334,0.027309425175189972,,549,,0.9978308081626892,,
333,0.05271529033780098,,549,,0.9888392686843872,,
332,0.017585089430212975,,549,,0.9933035969734192,,
331,0.0001649235055083409,,549,,1.0,,
330,0.014872843399643898,0.0358905084268495,549,,0.9955257177352905,0.9890829694323144,
329,0.0029481251258403063,,549,,0.9978494644165039,,
328,0.04184853658080101,,549,,0.9889135360717773,,
327,0.017905382439494133,,549,,0.9977628588676453,,
326,0.00015417377289850265,,549,,1.0,,
325,0.054085034877061844,,549,,0.9863636493682861,,
324,0.0003351654449943453,,549,,1.0,,
323,0.00458159763365984,,549,,0.9977426528930664,,
322,0.044444188475608826,,549,,0.9932735562324524,,
321,0.02871979959309101,,549,,0.995555579662323,,
320,0.04606611281633377,0.005865408449756856,549,,0.9911699891090393,0.9977324263038548,
319,0.05482124164700508,,549,,0.9847161769866943,,
318,0.024473773315548897,,549,,0.9955056309700012,,
317,0.051776595413684845,,549,,0.9866962432861328,,
316,0.0003637008194345981,,549,,1.0,,
315,0.0014175776159390807,,549,,1.0,,
314,0.008008269593119621,,549,,0.997802197933197,,
313,0.031058330088853836,,549,,0.9912087917327881,,
312,0.007198059465736151,,549,,0.9977527856826782,,
311,0.0005157089326530695,,549,,1.0,,
310,0.0007104130345396698,0.000467951808656965,549,,1.0,1.0,
309,0.015807870775461197,,549,,0.9955157041549683,,
308,0.030689958482980728,,549,,0.993228018283844,,
307,0.03938652575016022,,549,,0.98893803358078,,
306,0.0359979122877121,,549,,0.9890590906143188,,
305,0.015400189906358719,,549,,0.9932584166526794,,
304,0.00935886986553669,,549,,0.9955752491950989,,
303,0.03393453359603882,,549,,0.9865168333053589,,
302,0.005604698788374662,,549,,0.9977426528930664,,
301,0.0016847307560965419,,549,,1.0,,
300,0.002034291857853532,0.12097649082474644,549,,1.0,0.9730941704035875,
299,0.009225149638950825,,549,,0.9955257177352905,,
298,0.0006170381093397737,,549,,1.0,,
297,0.01786690764129162,,549,,0.9933920502662659,,
296,0.07279369235038757,,549,,0.9841986298561096,,
295,0.04796867445111275,,549,,0.9886363744735718,,
294,0.008164857514202595,,549,,0.9977678656578064,,
293,0.002064804080873728,,549,,1.0,,
292,0.03533110395073891,,549,,0.9887640476226807,,
291,0.01424213033169508,,549,,0.9955947399139404,,
290,0.0005569285131059587,0.054461856321855025,549,,1.0,0.990909090909091,
289,0.051096536219120026,,549,,0.9820224642753601,,
288,0.022578313946723938,,549,,0.9933775067329407,,
287,0.06465338915586472,,549,,0.9775784611701965,,
286,0.045083653181791306,,549,,0.9866071343421936,,
285,0.03865836188197136,,549,,0.9865168333053589,,
284,0.0037542793434113264,,549,,0.9977678656578064,,
283,0.0010075719328597188,,549,,1.0,,
282,0.014840235933661461,,549,,0.995555579662323,,
281,0.032724011689424515,,549,,0.9910913109779358,,
280,0.0032626627944409847,0.0005677383937192767,549,,0.9977272748947144,1.0,
279,0.005658883135765791,,549,,0.9978213310241699,,
278,0.00984738115221262,,549,,0.9955357313156128,,
277,0.04837656393647194,,549,,0.9845132827758789,,
276,0.06405665725469589,,549,,0.9864559769630432,,
275,0.039916422218084335,,549,,0.9845474362373352,,
274,0.028539497405290604,,549,,0.9911308288574219,,
273,0.005464737769216299,,549,,1.0,,
272,0.00348821934312582,,549,,0.9977827072143555,,
271,0.010870811529457569,,549,,0.9977973699569702,,
270,0.01890629157423973,0.03620259500456603,549,,0.9955654144287109,0.9865771812080537,
269,0.00023331373813562095,,549,,1.0,,
268,0.01755972020328045,,549,,0.9954751133918762,,
267,0.023825805634260178,,549,,0.9955947399139404,,
266,0.0026236253324896097,,549,,1.0,,
265,0.026764005422592163,,549,,0.9910314083099365,,
264,0.08926640450954437,,549,,0.9775280952453613,,
263,0.008478006348013878,,549,,0.9955257177352905,,
262,0.0002981977886520326,,549,,1.0,,
261,0.00015647544933017343,,549,,1.0,,
260,0.00015078249271027744,0.02650699019432068,549,,1.0,0.9955357142857143,
259,0.06195654347538948,,549,,0.9889135360717773,,
258,0.05569900572299957,,549,,0.9865771532058716,,
257,0.010586295276880264,,549,,0.9934210777282715,,
256,0.055224888026714325,,549,,0.9843049049377441,,
255,0.009667990729212761,,549,,0.9977827072143555,,
254,0.005641093477606773,,549,,0.997787594795227,,
253,0.0377834253013134,,549,,0.9889867901802063,,
252,0.04909519478678703,,549,,0.9866071343421936,,
251,8.063074346864596e-05,,549,,1.0,,
250,0.0004596626095008105,0.024491871230020886,549,,1.0,0.9955257270693513,
249,0.034405771642923355,,549,,0.9890590906143188,,
248,0.00016041849448811263,,549,,1.0,,
247,0.05111141875386238,,549,,0.9800443649291992,,
246,0.017245659604668617,,549,,0.9954751133918762,,
245,0.02830643579363823,,549,,0.9911308288574219,,
244,8.477996016154066e-05,,549,,1.0,,
243,0.013249103911221027,,549,,0.9977375268936157,,
242,0.024822687730193138,,549,,0.9909706711769104,,
241,0.011328617110848427,,549,,0.997787594795227,,
240,0.0001479050552006811,0.008878990139127312,549,,1.0,0.9977578475336323,
239,0.03846302628517151,,549,,0.9888641238212585,,
238,0.09002797305583954,,549,,0.9798657894134521,,
237,0.037195730954408646,,549,,0.9867549538612366,,
236,0.02195216342806816,,549,,0.9932735562324524,,
235,0.0012242100201547146,,549,,1.0,,
234,0.00035292364191263914,,549,,1.0,,
233,0.012283487245440483,,549,,0.9933035969734192,,
232,0.003144316840916872,,549,,1.0,,
231,0.0012749728048220277,,549,,1.0,,
230,0.14775051176548004,0.0007395075078596149,549,,0.9640449285507202,1.0,
229,0.0002613572869449854,,549,,1.0,,
228,0.0034885576460510492,,549,,0.9977628588676453,,
227,0.00041374462307430804,,549,,1.0,,
226,0.0003897518618032336,,549,,1.0,,
225,0.0005382291274145246,,549,,1.0,,
224,0.014669048599898815,,549,,0.9954954981803894,,
223,0.0048527526669204235,,549,,0.9977973699569702,,
222,0.16201332211494446,,549,,0.9622222185134888,,
221,0.00793213490396738,,549,,0.9977678656578064,,
220,0.0010781479068100452,0.06433112563919968,549,,1.0,0.9846827133479212,
219,0.0088118901476264,,549,,0.9977220892906189,,
218,0.021830188110470772,,549,,0.9910112619400024,,
217,0.05042802914977074,,549,,0.9910112619400024,,
216,0.0019961968064308167,,549,,1.0,,
215,0.0014832417946308851,,549,,1.0,,
214,0.0072603970766067505,,549,,0.9977728128433228,,
213,0.007788866758346558,,549,,0.9977678656578064,,
212,0.015334815718233585,,549,,0.9977728128433228,,
211,0.03224635124206543,,549,,0.993534505367279,,
210,0.018603172153234482,0.04758467054153237,549,,0.995555579662323,0.9910313901345291,
209,0.0008851966704241931,,549,,1.0,,
208,0.013204569928348064,,549,,0.9977375268936157,,
207,0.009984888136386871,,549,,0.9954954981803894,,
206,0.0075233918614685535,,549,,0.9954648613929749,,
205,0.028454121202230453,,549,,0.9932885766029358,,
204,0.005993437021970749,,549,,0.9977220892906189,,
203,0.01895749568939209,,549,,0.9955947399139404,,
202,0.005367869045585394,,549,,0.9977578520774841,,
201,0.052122630178928375,,549,,0.9864253401756287,,
200,0.00041497364873066545,0.02967056598706,549,,1.0,0.9932885906040269,
199,0.034414637833833694,,549,,0.9933035969734192,,
198,0.015469416975975037,,549,,0.9913232326507568,,
197,0.08871608972549438,,549,,0.9843049049377441,,
196,0.002618599683046341,,549,,1.0,,
195,0.006911842618137598,,549,,0.9978308081626892,,
194,0.000362968014087528,,549,,1.0,,
193,0.0016437973827123642,,549,,1.0,,
192,0.029557524248957634,,549,,0.9888142943382263,,
191,0.023568056523799896,,549,,0.9891067743301392,,
190,0.01840846613049507,0.012529116574958836,549,,0.991051435470581,0.9955156950672646,
189,0.011305587366223335,,549,,0.9977678656578064,,
188,0.008547007106244564,,549,,0.9977777600288391,,
187,0.0007346902857534587,,549,,1.0,,
186,0.004222116898745298,,549,,0.9977827072143555,,
185,0.00033890214399434626,,549,,1.0,,
184,0.013107499107718468,,549,,0.995555579662323,,
183,0.0026013327296823263,,549,0.031455049295152554,0.9977578520774841,,0.6526866713189113
182,0.029678085818886757,,549,,0.9932126402854919,,
181,0.19680902361869812,,549,,0.9595505595207214,,
180,0.01708276942372322,0.043969453717561044,549,,0.9954954981803894,0.9887892376681614,
179,0.027954088523983955,,549,,0.9910714030265808,,
178,0.006805036682635546,,549,,0.9977678656578064,,
177,0.0066436403430998325,,549,,1.0,,
176,0.014607829041779041,,549,,0.9956989288330078,,
175,0.024277083575725555,,549,,0.9932126402854919,,
174,0.043186530470848083,,549,,0.9864864945411682,,
173,0.01592111773788929,,549,,0.9955947399139404,,
172,0.0076553793624043465,,549,,0.997732400894165,,
171,0.007976317778229713,,549,,0.9955056309700012,,
170,0.0269875880330801,0.014464220123975266,549,,0.9933333396911621,0.9977578475336323,
169,0.011941703967750072,,549,,0.997802197933197,,
168,0.03414001315832138,,549,,0.9911308288574219,,
167,0.03601032495498657,,549,,0.9888641238212585,,
166,0.011252457275986671,,549,,0.9954441785812378,,
165,0.005068593192845583,,549,,0.997787594795227,,
164,0.008236090652644634,,549,,0.9977426528930664,,
163,0.01997712440788746,,549,,0.9932126402854919,,
162,0.04888336360454559,,549,,0.9934924244880676,,
161,0.02335064485669136,,549,,0.9955257177352905,,
160,0.006287730764597654,0.002413487274374738,549,,0.9977272748947144,0.9977628635346756,
159,0.04340429604053497,,549,,0.9867841601371765,,
158,0.016517579555511475,,549,,0.995555579662323,,
157,0.020704906433820724,,549,,0.9910314083099365,,
156,0.01791554130613804,,549,,0.9934210777282715,,
155,0.0010742341401055455,,549,,1.0,,
154,0.002870644675567746,,549,,0.9977728128433228,,
153,0.0009011400979943573,,549,,1.0,,
152,0.048285242170095444,,549,,0.9866962432861328,,
151,0.05889196693897247,,549,,0.9886877536773682,,
150,0.033896103501319885,0.044445434502795735,549,,0.9910314083099365,0.995575221238938,
149,0.010327124036848545,,549,,0.9977477192878723,,
148,0.00516720162704587,,549,,0.9954751133918762,,
147,0.011974912136793137,,549,,0.9955456852912903,,
146,0.027739211916923523,,549,,0.9933628439903259,,
145,0.0007392144179902971,,549,,1.0,,
144,0.17228807508945465,,549,,0.9717391133308411,,
143,0.08128479868173599,,549,,0.9781181812286377,,
142,0.00862993486225605,,549,,0.9954853057861328,,
141,0.007839798927307129,,549,,0.9977527856826782,,
140,0.024137262254953384,0.06122083642412793,549,,0.9955257177352905,0.9841986455981941,
139,0.0007013538270257413,,549,,1.0,,
138,0.019195416942238808,,549,,0.9977728128433228,,
137,0.006153719965368509,,549,,0.9955947399139404,,
136,0.0014904651325196028,,549,,1.0,,
135,0.04687653109431267,,549,,0.9845474362373352,,
134,0.026703067123889923,,549,,0.9933628439903259,,
133,0.016417205333709717,,549,,0.9955357313156128,,
132,0.0014140207786113024,,549,,1.0,,
131,0.05138564482331276,,549,,0.9890109896659851,,
130,0.058172423392534256,0.001647102458594626,549,,0.982300877571106,1.0,
129,0.0010971875162795186,,549,,1.0,,
128,0.02719380520284176,,549,,0.9955654144287109,,
127,0.04722532257437706,,549,,0.98893803358078,,
126,0.005160515662282705,,549,,0.9955157041549683,,
125,0.003650059225037694,,549,,0.9977777600288391,,
124,0.0018209264380857348,,549,,1.0,,
123,0.08248960226774216,,549,,0.9823399782180786,,
122,0.12703967094421387,,549,,0.9776286482810974,,
121,0.013330812565982342,,549,,0.9911894202232361,,
120,0.013827457092702389,0.028017923401830458,549,,0.9955654144287109,0.9888641425389755,
119,0.008016482926905155,,549,,0.9954648613929749,,
118,0.009019461460411549,,549,,0.9977272748947144,,
117,0.015316612087190151,,549,,0.993228018283844,,
116,0.010023952461779118,,549,,0.9955056309700012,,
115,0.0024944415781646967,,549,,1.0,,
114,0.019657274708151817,,549,,0.9933628439903259,,
113,0.10098317265510559,,549,,0.9778761267662048,,
112,0.03133044391870499,,549,,0.9910314083099365,,
111,0.03797087445855141,,549,,0.9887640476226807,,
110,0.01254939567297697,0.023782163395849935,549,,0.9977777600288391,0.9933481152993349,
109,0.06376059353351593,,549,,0.9841628670692444,,
108,0.04105944186449051,,549,,0.9866071343421936,,
107,0.015812663361430168,,549,,0.9956427216529846,,
106,0.0039768218994140625,,549,,1.0,,
105,0.06711041927337646,,549,,0.9800443649291992,,
104,0.04234150052070618,,549,,0.9887640476226807,,
103,0.05939866229891777,,549,,0.9843400716781616,,
102,0.031070012599229813,,549,,0.9909706711769104,,
101,0.07565617561340332,,549,,0.9845474362373352,,
100,0.04763074219226837,0.07440385262527809,549,,0.9934782385826111,0.9820627802690582,
99,0.002719729207456112,,549,,1.0,,
98,0.014063172973692417,,549,,0.9933481216430664,,
97,0.00817794632166624,,549,,0.9955456852912903,,
96,0.07599986344575882,,549,,0.9887640476226807,,
95,0.029825955629348755,,549,,0.9955056309700012,,
94,0.008020077832043171,,549,,0.9955947399139404,,
93,0.048380207270383835,,549,,0.9892241358757019,,
92,0.000709520885720849,,549,,1.0,,
91,0.007718831766396761,,549,,0.9955456852912903,,
90,0.0015159547328948975,0.048057547694034954,549,,1.0,0.991130820399113,
89,0.06430671364068985,,549,,0.9887892603874207,,
88,0.0101776747033,,549,,0.9978070259094238,,
87,0.02822532318532467,,549,,0.9933775067329407,,
86,0.0394611582159996,,549,,0.9866071343421936,,
85,0.08500131219625473,,549,,0.9797753095626831,,
84,0.04346819967031479,,549,,0.9866071343421936,,
83,0.03143764287233353,,549,,0.9887133240699768,,
82,0.09070203453302383,,549,,0.9796839952468872,,
81,0.03755877539515495,,549,,0.9865471124649048,,
80,0.0610446035861969,0.0060272777781767,549,,0.9843049049377441,0.997737556561086,
79,0.026010995730757713,,549,,0.9932885766029358,,
78,0.0024494698736816645,,549,,1.0,,
77,0.021696947515010834,,549,,0.9955056309700012,,
76,0.0050924550741910934,,549,,0.9977728128433228,,
75,0.007182510569691658,,549,,0.9977578520774841,,
74,0.005919947288930416,,549,,0.9977728128433228,,
73,0.024044254794716835,,549,,0.9933920502662659,,
72,0.009424972347915173,,549,,0.995555579662323,,
71,0.18105840682983398,,549,,0.9577777981758118,,
70,0.041963160037994385,0.006725062121142138,549,,0.9845474362373352,0.9977477477477478,
69,0.027295473963022232,,549,,0.9889867901802063,,
68,0.011010248214006424,,549,,0.9933775067329407,,
67,0.061059385538101196,,549,,0.9840909242630005,,
66,0.009939511306583881,,549,,0.995555579662323,,
65,0.056228939443826675,,549,,0.9865168333053589,,
64,0.01498278696089983,,549,,0.9977628588676453,,
63,0.06510443240404129,,549,,0.9797753095626831,,
62,0.0030602533370256424,,549,,1.0,,
61,0.03866836056113243,,549,,0.989154040813446,,
60,0.07093348354101181,0.04977846250429258,549,,0.981941282749176,0.9868131868131869,
59,0.017294377088546753,,549,,0.9954545497894287,,
58,0.012975675985217094,,549,,0.9932735562324524,,
57,0.046828996390104294,,549,,0.9888392686843872,,
56,0.025998832657933235,,549,,0.9887640476226807,,
55,0.005497545003890991,,549,,0.9977678656578064,,
54,0.016745509579777718,,549,,0.9977220892906189,,
53,0.012289994396269321,,549,,0.9932584166526794,,
52,0.008650331757962704,,549,,0.9954648613929749,,
51,0.006016555242240429,,549,,0.9977477192878723,,
50,0.03088567405939102,0.09439935896131728,549,,0.9932584166526794,0.9733333333333334,
49,0.04961187765002251,,549,,0.9866962432861328,,
48,0.006376279052346945,,549,,0.9977728128433228,,
47,0.0059690093621611595,,549,,0.997787594795227,,
46,0.05924276262521744,,549,,0.9866666793823242,,
45,0.009309126064181328,,549,,0.9977678656578064,,
44,0.00897793285548687,,549,,0.9977578520774841,,
43,0.008519168011844158,,549,,0.9955357313156128,,
42,0.09096113592386246,,549,,0.9888392686843872,,
41,0.006033273879438639,,549,,0.9977527856826782,,
40,0.05257881060242653,0.042553055636231574,549,,0.9844098091125488,0.9932279909706546,
39,0.013963429257273674,,549,,0.9933628439903259,,
38,0.03157665953040123,,549,,0.993228018283844,,
37,0.03664562478661537,,549,,0.9932885766029358,,
36,0.05982183292508125,,549,,0.9795454740524292,,
35,0.02146090380847454,,549,,0.9933035969734192,,
34,0.010581357404589653,,549,,0.9977527856826782,,
33,0.026701627299189568,,549,,0.9913232326507568,,
32,0.056374501436948776,,549,,0.9887133240699768,,
31,0.055629465728998184,,549,,0.991051435470581,,
30,0.027522919699549675,0.04385442541749685,549,,0.9977426528930664,0.9932885906040269,
29,0.039662960916757584,,549,,0.9911894202232361,,
